# benchmark_mode: publication; auto_calibrated
# cpu_model: AMD Ryzen 9 7900X 12-Core Processor
# rustc: rustc 1.94.1 (e408947bf 2026-03-25)
# git_commit: 87dab8c29948a1a2e11cacc88f49d182bbd2e933
# git_state: dirty
# RUSTFLAGS: -C target-cpu=native
# release_profile: lto=fat, codegen-units=1, panic=abort
# pinned_cpus: 2
# governor: powersave
# turbo: unavailable
# smt: on
# command: ./target/release/sok-zk-friendly-hash-functions --csv
construction,variant,field,t,round_set,rounds,iters,rep,total_ns
anemoi,,bn254,4,original,14,2048,3,394562264
anemoi,,goldilocks,8,single,11,32768,3,345988337
anemoi,,goldilocks,12,single,10,16384,3,237814601
anemoi,,mersenne31,16,single,10,32768,3,339218899
anemoi,,mersenne31,24,single,9,16384,3,238957607
anemoi,,koalabear,16,single,10,16384,3,258839004
anemoi,,koalabear,24,single,9,16384,3,361924272
anemoi,,babybear,16,single,9,16384,3,234020131
anemoi,,babybear,24,single,9,16384,3,363100650
griffin,,bls12_381,3,current,20,2048,3,286416030
griffin,,bls12_381,3,original,14,2048,3,200507505
griffin,,bls12_381,4,current,20,2048,3,289121274
griffin,,bls12_381,4,original,11,4096,3,317440126
griffin,,bn254,3,current,20,2048,3,284991929
griffin,,bn254,3,original,14,4096,3,394888905
griffin,,bn254,4,current,20,2048,3,283883107
griffin,,bn254,4,original,11,4096,3,312704478
griffin,,goldilocks,8,single,8,131072,3,282219830
griffin,,goldilocks,12,single,8,131072,3,300407422
arion,,bls12_381,3,single,11,4096,3,340870364
arion,,bls12_381,4,single,10,4096,3,328576745
arion,,bn254,3,single,11,4096,3,331789817
arion,,bn254,4,single,10,4096,3,319475189
grendel,native,bls12_381,3,single,24,256,3,268432178
grendel,native,bn254,3,single,24,256,3,266076286
xhash,XHash8,goldilocks,12,single,6,32768,3,283234957
xhash,XHash12,goldilocks,12,single,6,32768,3,369833140
xhash,XHash16,mersenne31,24,single,6,32768,3,300350365
xhash,XHash24,mersenne31,24,single,6,32768,3,363134994
reinforced_concrete,,bls12_381,3,single,7,131072,3,240722514
reinforced_concrete,,bn254,3,single,7,131072,3,241347391
skyscraper,,bls12_381,4,single,18,262144,3,286409578
skyscraper,,bn254,4,single,18,262144,3,278271332
monolith,,goldilocks,8,single,6,1048576,3,264949200
monolith,,goldilocks,12,single,6,524288,3,204052148
monolith,,mersenne31,16,single,6,524288,3,213955232
monolith,,mersenne31,24,single,6,262144,3,216344977
polocolo,,bls12_381,3,single,6,1024,3,260848418
polocolo,,bls12_381,4,single,5,1024,3,292481472
polocolo,,bn254,3,single,6,1024,3,234220756
polocolo,,bn254,4,single,5,1024,3,261166853
tip4p,,goldilocks,12,single,5,262144,3,329956071
plain,sha256_compress,-,-,single,-,8388608,3,211045916
plain,keccak_f1600,-,-,single,-,524288,3,203493715
plain,blake2b_compress,-,-,single,-,2097152,3,239747263
plain,blake3_compress,-,-,single,-,4194304,3,268363550
gmimc,,bls12_381,3,single,228,16384,4,258874129
gmimc,,bls12_381,4,single,231,16384,4,263522094
gmimc,,bn254,3,single,228,16384,4,250698855
gmimc,,bn254,4,single,231,16384,4,253799878
gmimc,,goldilocks,8,single,68,524288,4,336004563
gmimc,,goldilocks,12,single,93,262144,4,234832569
gmimc,,mersenne31,16,single,158,262144,4,270433748
gmimc,,mersenne31,24,single,335,131072,4,315344731
gmimc,,koalabear,16,single,158,262144,4,304671349
gmimc,,koalabear,24,single,335,131072,4,327442955
gmimc,,babybear,16,single,158,131072,4,245808698
gmimc,,babybear,24,single,335,65536,4,258465577
gmimc2,alpha=8,bls12_381,3,single,63,32768,4,212337499
gmimc2,alpha=8,bls12_381,4,single,64,32768,4,216918157
gmimc2,alpha=8,bn254,3,single,63,32768,4,209840624
gmimc2,alpha=8,bn254,4,single,64,32768,4,212315077
gmimc2,alpha=4,goldilocks,8,single,88,262144,4,293664914
gmimc2,alpha=4,goldilocks,12,single,96,262144,4,361739156
gmimc2,alpha=2,mersenne31,16,single,176,65536,4,201555033
gmimc2,alpha=2,mersenne31,24,single,264,32768,4,224821805
gmimc2,alpha=2,koalabear,16,single,176,131072,4,289880082
gmimc2,alpha=2,koalabear,24,single,264,65536,4,233619032
gmimc2,alpha=2,babybear,16,single,176,131072,4,290326436
gmimc2,alpha=2,babybear,24,single,264,65536,4,235570187
poseidon,,bls12_381,3,single,8+56,16384,4,254713455
poseidon,,bls12_381,4,single,8+56,16384,4,374543210
poseidon,,bn254,3,single,8+56,16384,4,245359177
poseidon,,bn254,4,single,8+56,16384,4,366493309
poseidon,,goldilocks,8,single,8+22,131072,4,333401529
poseidon,,goldilocks,12,single,8+22,65536,4,319088446
poseidon,,mersenne31,16,single,8+14,65536,4,328229696
poseidon,,mersenne31,24,single,8+22,16384,4,225591573
poseidon,,koalabear,16,single,8+20,32768,4,251848662
poseidon,,koalabear,24,single,8+23,16384,4,298846676
poseidon,,babybear,16,single,8+13,65536,4,400189778
poseidon,,babybear,24,single,8+21,16384,4,286690723
poseidon2,,bls12_381,3,single,8+56,65536,4,315453374
poseidon2,,bls12_381,4,single,8+56,32768,4,283412818
poseidon2,,bn254,3,single,8+56,65536,4,309029402
poseidon2,,bn254,4,single,8+56,32768,4,273359815
poseidon2,,goldilocks,8,single,8+22,524288,4,390613286
poseidon2,,goldilocks,12,single,8+22,262144,4,267748971
poseidon2,,mersenne31,16,single,8+14,262144,4,251218796
poseidon2,,mersenne31,24,single,8+22,131072,4,209605254
poseidon2,,koalabear,16,single,8+20,262144,4,287483233
poseidon2,,koalabear,24,single,8+23,131072,4,205636008
poseidon2,,babybear,16,single,8+13,262144,4,306291776
poseidon2,,babybear,24,single,8+21,131072,4,247659856
neptune,,bls12_381,4,single,6+69,32768,4,324051879
neptune,,bn254,4,single,6+69,32768,4,313237364
neptune,,goldilocks,8,single,6+38,262144,4,315867467
neptune,,goldilocks,12,single,6+42,131072,4,303465696
psquarehash,,mersenne31,16,single,52,262144,4,242414546
psquarehash,,mersenne31,24,single,52,262144,4,353945624
psquarehash,,koalabear,16,single,52,262144,4,310473670
psquarehash,,koalabear,24,single,52,131072,4,230778735
psquarehash,,babybear,16,single,52,262144,4,309955812
psquarehash,,babybear,24,single,52,131072,4,230982265
rescue_prime,,bls12_381,3,current,16,1024,4,343097405
rescue_prime,,bls12_381,3,original,14,1024,4,300178364
rescue_prime,,bls12_381,4,current,13,1024,4,373205860
rescue_prime,,bls12_381,4,original,11,1024,4,315766319
rescue_prime,,bn254,3,current,16,1024,4,336902751
rescue_prime,,bn254,3,original,14,1024,4,294722980
rescue_prime,,bn254,4,current,13,1024,4,366352636
rescue_prime,,bn254,4,original,11,1024,4,309937177
rescue_prime,,goldilocks,8,single,8,16384,4,252251766
rescue_prime,,goldilocks,12,single,8,16384,4,393710222
rescue_prime,,mersenne31,16,single,8,16384,4,328418358
rescue_prime,,mersenne31,24,single,8,8192,4,264785014
rescue_prime,,koalabear,16,single,8,8192,4,235729916
rescue_prime,,koalabear,24,single,8,8192,4,380254551
rescue_prime,,babybear,16,single,8,8192,4,237017482
rescue_prime,,babybear,24,single,8,8192,4,383551101
anemoi,,bls12_381,4,current,20,1024,4,287170940
anemoi,,bls12_381,4,original,14,1024,4,201060057
anemoi,,bn254,4,current,20,1024,4,282107249
anemoi,,bn254,4,original,14,2048,4,394738363
anemoi,,goldilocks,8,single,11,32768,4,347880973
anemoi,,goldilocks,12,single,10,16384,4,237912654
anemoi,,mersenne31,16,single,10,32768,4,339062606
anemoi,,mersenne31,24,single,9,16384,4,238492808
anemoi,,koalabear,16,single,10,16384,4,258857258
anemoi,,koalabear,24,single,9,16384,4,362268825
anemoi,,babybear,16,single,9,16384,4,233605045
anemoi,,babybear,24,single,9,16384,4,363173536
griffin,,bls12_381,3,current,20,2048,4,286359124
griffin,,bls12_381,3,original,14,2048,4,200475916
griffin,,bls12_381,4,current,20,2048,4,288488682
griffin,,bls12_381,4,original,11,4096,4,317405802
griffin,,bn254,3,current,20,2048,4,281782722
griffin,,bn254,3,original,14,4096,4,394448010
griffin,,bn254,4,current,20,2048,4,283684055
griffin,,bn254,4,original,11,4096,4,312537065
griffin,,goldilocks,8,single,8,131072,4,281420917
griffin,,goldilocks,12,single,8,131072,4,300659312
arion,,bls12_381,3,single,11,4096,4,340529577
arion,,bls12_381,4,single,10,4096,4,331175580
arion,,bn254,3,single,11,4096,4,331760783
arion,,bn254,4,single,10,4096,4,319308867
grendel,native,bls12_381,3,single,24,256,4,267923036
grendel,native,bn254,3,single,24,256,4,265749565
xhash,XHash8,goldilocks,12,single,6,32768,4,282740592
xhash,XHash12,goldilocks,12,single,6,32768,4,370126998
xhash,XHash16,mersenne31,24,single,6,32768,4,300515403
xhash,XHash24,mersenne31,24,single,6,32768,4,363036801
reinforced_concrete,,bls12_381,3,single,7,131072,4,241149182
reinforced_concrete,,bn254,3,single,7,131072,4,240613250
skyscraper,,bls12_381,4,single,18,262144,4,286331231
skyscraper,,bn254,4,single,18,262144,4,278354658
monolith,,goldilocks,8,single,6,1048576,4,265161447
monolith,,goldilocks,12,single,6,524288,4,203197962
monolith,,mersenne31,16,single,6,524288,4,213464024
monolith,,mersenne31,24,single,6,262144,4,216515976
polocolo,,bls12_381,3,single,6,1024,4,261393406
polocolo,,bls12_381,4,single,5,1024,4,291966039
polocolo,,bn254,3,single,6,1024,4,234250723
polocolo,,bn254,4,single,5,1024,4,261197611
tip4p,,goldilocks,12,single,5,262144,4,330312067
plain,sha256_compress,-,-,single,-,8388608,4,210978309
plain,keccak_f1600,-,-,single,-,524288,4,203065815
plain,blake2b_compress,-,-,single,-,2097152,4,239215568
plain,blake3_compress,-,-,single,-,4194304,4,269235599
gmimc,,bls12_381,3,single,228,16384,5,258884288
gmimc,,bls12_381,4,single,231,16384,5,263567789
gmimc,,bn254,3,single,228,16384,5,249809483
gmimc,,bn254,4,single,231,16384,5,253124065
gmimc,,goldilocks,8,single,68,524288,5,335844423
gmimc,,goldilocks,12,single,93,262144,5,235046329
gmimc,,mersenne31,16,single,158,262144,5,266562996
gmimc,,mersenne31,24,single,335,131072,5,321241077
gmimc,,koalabear,16,single,158,262144,5,305080032
gmimc,,koalabear,24,single,335,131072,5,334798769
gmimc,,babybear,16,single,158,131072,5,245640643
gmimc,,babybear,24,single,335,65536,5,258670308
gmimc2,alpha=8,bls12_381,3,single,63,32768,5,212505102
gmimc2,alpha=8,bls12_381,4,single,64,32768,5,217461803
gmimc2,alpha=8,bn254,3,single,63,32768,5,209810708
gmimc2,alpha=8,bn254,4,single,64,32768,5,213338289
gmimc2,alpha=4,goldilocks,8,single,88,262144,5,293804534
gmimc2,alpha=4,goldilocks,12,single,96,262144,5,361205558
gmimc2,alpha=2,mersenne31,16,single,176,65536,5,203715960
gmimc2,alpha=2,mersenne31,24,single,264,32768,5,224192569
gmimc2,alpha=2,koalabear,16,single,176,131072,5,290670860
gmimc2,alpha=2,koalabear,24,single,264,65536,5,233517172
gmimc2,alpha=2,babybear,16,single,176,131072,5,290273126
gmimc2,alpha=2,babybear,24,single,264,65536,5,233587733
poseidon,,bls12_381,3,single,8+56,16384,5,254074732
poseidon,,bls12_381,4,single,8+56,16384,5,374859260
poseidon,,bn254,3,single,8+56,16384,5,244865395
poseidon,,bn254,4,single,8+56,16384,5,366445098
poseidon,,goldilocks,8,single,8+22,131072,5,333536040
poseidon,,goldilocks,12,single,8+22,65536,5,319179335
poseidon,,mersenne31,16,single,8+14,65536,5,318313608
poseidon,,mersenne31,24,single,8+22,16384,5,224993105
poseidon,,koalabear,16,single,8+20,32768,5,252304244
poseidon,,koalabear,24,single,8+23,16384,5,299580827
poseidon,,babybear,16,single,8+13,65536,5,401301966
poseidon,,babybear,24,single,8+21,16384,5,286963032
poseidon2,,bls12_381,3,single,8+56,65536,5,315618171
poseidon2,,bls12_381,4,single,8+56,32768,5,283836820
poseidon2,,bn254,3,single,8+56,65536,5,308581324
poseidon2,,bn254,4,single,8+56,32768,5,273402184
poseidon2,,goldilocks,8,single,8+22,524288,5,390465719
poseidon2,,goldilocks,12,single,8+22,262144,5,268117239
poseidon2,,mersenne31,16,single,8+14,262144,5,250441564
poseidon2,,mersenne31,24,single,8+22,131072,5,209598270
poseidon2,,koalabear,16,single,8+20,262144,5,291409579
poseidon2,,koalabear,24,single,8+23,131072,5,206709994
poseidon2,,babybear,16,single,8+13,262144,5,305262232
poseidon2,,babybear,24,single,8+21,131072,5,247773789
neptune,,bls12_381,4,single,6+69,32768,5,325208010
neptune,,bn254,4,single,6+69,32768,5,313800595
neptune,,goldilocks,8,single,6+38,262144,5,315558329
neptune,,goldilocks,12,single,6+42,131072,5,303703550
psquarehash,,mersenne31,16,single,52,262144,5,243229569
psquarehash,,mersenne31,24,single,52,262144,5,354138745
psquarehash,,koalabear,16,single,52,262144,5,311412163
psquarehash,,koalabear,24,single,52,131072,5,232951674
psquarehash,,babybear,16,single,52,262144,5,309976641
psquarehash,,babybear,24,single,52,131072,5,231584911
rescue_prime,,bls12_381,3,current,16,1024,5,343244490
rescue_prime,,bls12_381,3,original,14,1024,5,300256028
rescue_prime,,bls12_381,4,current,13,1024,5,373408238
rescue_prime,,bls12_381,4,original,11,1024,5,316093550
rescue_prime,,bn254,3,current,16,1024,5,337103035
rescue_prime,,bn254,3,original,14,1024,5,294995099
rescue_prime,,bn254,4,current,13,1024,5,366457582
rescue_prime,,bn254,4,original,11,1024,5,310099651
rescue_prime,,goldilocks,8,single,8,16384,5,252386818
rescue_prime,,goldilocks,12,single,8,16384,5,393856835
rescue_prime,,mersenne31,16,single,8,16384,5,328526830
rescue_prime,,mersenne31,24,single,8,8192,5,264663075
rescue_prime,,koalabear,16,single,8,8192,5,236843817
rescue_prime,,koalabear,24,single,8,8192,5,382990082
rescue_prime,,babybear,16,single,8,8192,5,236995871
rescue_prime,,babybear,24,single,8,8192,5,384533185
anemoi,,bls12_381,4,current,20,1024,5,287112591
anemoi,,bls12_381,4,original,14,1024,5,201033348
anemoi,,bn254,4,current,20,1024,5,282076781
anemoi,,bn254,4,original,14,2048,5,394850492
anemoi,,goldilocks,8,single,11,32768,5,346111326
anemoi,,goldilocks,12,single,10,16384,5,237894891
anemoi,,mersenne31,16,single,10,32768,5,338086161
anemoi,,mersenne31,24,single,9,16384,5,238845827
anemoi,,koalabear,16,single,10,16384,5,258775014
anemoi,,koalabear,24,single,9,16384,5,362593752
anemoi,,babybear,16,single,9,16384,5,233864270
anemoi,,babybear,24,single,9,16384,5,363297797
griffin,,bls12_381,3,current,20,2048,5,289126494
griffin,,bls12_381,3,original,14,2048,5,202436609
griffin,,bls12_381,4,current,20,2048,5,289103731
griffin,,bls12_381,4,original,11,4096,5,318058010
griffin,,bn254,3,current,20,2048,5,281862601
griffin,,bn254,3,original,14,4096,5,394570158
griffin,,bn254,4,current,20,2048,5,283782258
griffin,,bn254,4,original,11,4096,5,312675914
griffin,,goldilocks,8,single,8,131072,5,282075469
griffin,,goldilocks,12,single,8,131072,5,300370332
arion,,bls12_381,3,single,11,4096,5,340733538
arion,,bls12_381,4,single,10,4096,5,328562768
arion,,bn254,3,single,11,4096,5,331825925
arion,,bn254,4,single,10,4096,5,319397122
grendel,native,bls12_381,3,single,24,256,5,268297405
grendel,native,bn254,3,single,24,256,5,266532418
xhash,XHash8,goldilocks,12,single,6,32768,5,282756512
xhash,XHash12,goldilocks,12,single,6,32768,5,369636481
xhash,XHash16,mersenne31,24,single,6,32768,5,300635988
xhash,XHash24,mersenne31,24,single,6,32768,5,362747119
reinforced_concrete,,bls12_381,3,single,7,131072,5,240796552
reinforced_concrete,,bn254,3,single,7,131072,5,241012285
skyscraper,,bls12_381,4,single,18,262144,5,286749212
skyscraper,,bn254,4,single,18,262144,5,278352944
monolith,,goldilocks,8,single,6,1048576,5,265704942
monolith,,goldilocks,12,single,6,524288,5,202614131
monolith,,mersenne31,16,single,6,524288,5,214480011
monolith,,mersenne31,24,single,6,262144,5,216293480
polocolo,,bls12_381,3,single,6,1024,5,261079189
polocolo,,bls12_381,4,single,5,1024,5,290306678
polocolo,,bn254,3,single,6,1024,5,234401333
polocolo,,bn254,4,single,5,1024,5,261351177
tip4p,,goldilocks,12,single,5,262144,5,330558577
plain,sha256_compress,-,-,single,-,8388608,5,211052858
plain,keccak_f1600,-,-,single,-,524288,5,203413945
plain,blake2b_compress,-,-,single,-,2097152,5,239468861
plain,blake3_compress,-,-,single,-,4194304,5,269166219
gmimc,,bls12_381,3,single,228,16384,6,258823905
gmimc,,bls12_381,4,single,231,16384,6,264965851
gmimc,,bn254,3,single,228,16384,6,250782731
gmimc,,bn254,4,single,231,16384,6,254505727
gmimc,,goldilocks,8,single,68,524288,6,336237648
gmimc,,goldilocks,12,single,93,262144,6,235806950
gmimc,,mersenne31,16,single,158,262144,6,267138781
gmimc,,mersenne31,24,single,335,131072,6,315795243
gmimc,,koalabear,16,single,158,262144,6,305272531
gmimc,,koalabear,24,single,335,131072,6,329613461
gmimc,,babybear,16,single,158,131072,6,245789391
gmimc,,babybear,24,single,335,65536,6,258945703
gmimc2,alpha=8,bls12_381,3,single,63,32768,6,212612743
gmimc2,alpha=8,bls12_381,4,single,64,32768,6,217166431
gmimc2,alpha=8,bn254,3,single,63,32768,6,209975546
gmimc2,alpha=8,bn254,4,single,64,32768,6,213486666
gmimc2,alpha=4,goldilocks,8,single,88,262144,6,293720206
gmimc2,alpha=4,goldilocks,12,single,96,262144,6,361525726
gmimc2,alpha=2,mersenne31,16,single,176,65536,6,201694152
gmimc2,alpha=2,mersenne31,24,single,264,32768,6,226054477
gmimc2,alpha=2,koalabear,16,single,176,131072,6,289939112
gmimc2,alpha=2,koalabear,24,single,264,65536,6,233795582
gmimc2,alpha=2,babybear,16,single,176,131072,6,290413288
gmimc2,alpha=2,babybear,24,single,264,65536,6,233496804
poseidon,,bls12_381,3,single,8+56,16384,6,255436036
poseidon,,bls12_381,4,single,8+56,16384,6,374591829
poseidon,,bn254,3,single,8+56,16384,6,245329522
poseidon,,bn254,4,single,8+56,16384,6,367013139
poseidon,,goldilocks,8,single,8+22,131072,6,333097731
poseidon,,goldilocks,12,single,8+22,65536,6,319193041
poseidon,,mersenne31,16,single,8+14,65536,6,322633038
poseidon,,mersenne31,24,single,8+22,16384,6,226039360
poseidon,,koalabear,16,single,8+20,32768,6,251350652
poseidon,,koalabear,24,single,8+23,16384,6,299343633
poseidon,,babybear,16,single,8+13,65536,6,401432400
poseidon,,babybear,24,single,8+21,16384,6,286732219
poseidon2,,bls12_381,3,single,8+56,65536,6,315888246
poseidon2,,bls12_381,4,single,8+56,32768,6,284046853
poseidon2,,bn254,3,single,8+56,65536,6,309068864
poseidon2,,bn254,4,single,8+56,32768,6,273642522
poseidon2,,goldilocks,8,single,8+22,524288,6,390753958
poseidon2,,goldilocks,12,single,8+22,262144,6,267779017
poseidon2,,mersenne31,16,single,8+14,262144,6,250597665
poseidon2,,mersenne31,24,single,8+22,131072,6,209815757
poseidon2,,koalabear,16,single,8+20,262144,6,283410464
poseidon2,,koalabear,24,single,8+23,131072,6,206362003
poseidon2,,babybear,16,single,8+13,262144,6,304257414
poseidon2,,babybear,24,single,8+21,131072,6,247726440
neptune,,bls12_381,4,single,6+69,32768,6,325652580
neptune,,bn254,4,single,6+69,32768,6,313907996
neptune,,goldilocks,8,single,6+38,262144,6,316277834
neptune,,goldilocks,12,single,6+42,131072,6,303972792
psquarehash,,mersenne31,16,single,52,262144,6,243137265
psquarehash,,mersenne31,24,single,52,262144,6,354631285
psquarehash,,koalabear,16,single,52,262144,6,311608310
psquarehash,,koalabear,24,single,52,131072,6,230908116
psquarehash,,babybear,16,single,52,262144,6,309177147
psquarehash,,babybear,24,single,52,131072,6,231561047
rescue_prime,,bls12_381,3,current,16,1024,6,343487874
rescue_prime,,bls12_381,3,original,14,1024,6,300303867
rescue_prime,,bls12_381,4,current,13,1024,6,373491273
rescue_prime,,bls12_381,4,original,11,1024,6,316044798
rescue_prime,,bn254,3,current,16,1024,6,337138511
rescue_prime,,bn254,3,original,14,1024,6,295056884
rescue_prime,,bn254,4,current,13,1024,6,366694244
rescue_prime,,bn254,4,original,11,1024,6,310353063
rescue_prime,,goldilocks,8,single,8,16384,6,252583976
rescue_prime,,goldilocks,12,single,8,16384,6,393756858
rescue_prime,,mersenne31,16,single,8,16384,6,328168231
rescue_prime,,mersenne31,24,single,8,8192,6,264929263
rescue_prime,,koalabear,16,single,8,8192,6,235211788
rescue_prime,,koalabear,24,single,8,8192,6,381227077
rescue_prime,,babybear,16,single,8,8192,6,237572398
rescue_prime,,babybear,24,single,8,8192,6,383225440
anemoi,,bls12_381,4,current,20,1024,6,287284682
anemoi,,bls12_381,4,original,14,1024,6,201263938
anemoi,,bn254,4,current,20,1024,6,282207816
anemoi,,bn254,4,original,14,2048,6,394975475
anemoi,,goldilocks,8,single,11,32768,6,346392051
anemoi,,goldilocks,12,single,10,16384,6,237945404
anemoi,,mersenne31,16,single,10,32768,6,339163244
anemoi,,mersenne31,24,single,9,16384,6,239253419
anemoi,,koalabear,16,single,10,16384,6,258740749
anemoi,,koalabear,24,single,9,16384,6,362687948
anemoi,,babybear,16,single,9,16384,6,233958836
anemoi,,babybear,24,single,9,16384,6,363285926
griffin,,bls12_381,3,current,20,2048,6,286555841
griffin,,bls12_381,3,original,14,2048,6,200644090
griffin,,bls12_381,4,current,20,2048,6,289268218
griffin,,bls12_381,4,original,11,4096,6,317634438
griffin,,bn254,3,current,20,2048,6,282034082
griffin,,bn254,3,original,14,4096,6,394928547
griffin,,bn254,4,current,20,2048,6,283984105
griffin,,bn254,4,original,11,4096,6,312729494
griffin,,goldilocks,8,single,8,131072,6,281770549
griffin,,goldilocks,12,single,8,131072,6,300421738
arion,,bls12_381,3,single,11,4096,6,340925817
arion,,bls12_381,4,single,10,4096,6,328868168
arion,,bn254,3,single,11,4096,6,331930519
arion,,bn254,4,single,10,4096,6,319574162
grendel,native,bls12_381,3,single,24,256,6,268545309
grendel,native,bn254,3,single,24,256,6,266237797
xhash,XHash8,goldilocks,12,single,6,32768,6,283342086
xhash,XHash12,goldilocks,12,single,6,32768,6,369985974
xhash,XHash16,mersenne31,24,single,6,32768,6,300820663
xhash,XHash24,mersenne31,24,single,6,32768,6,362837989
reinforced_concrete,,bls12_381,3,single,7,131072,6,241287890
reinforced_concrete,,bn254,3,single,7,131072,6,241238207
skyscraper,,bls12_381,4,single,18,262144,6,286510946
skyscraper,,bn254,4,single,18,262144,6,278783608
monolith,,goldilocks,8,single,6,1048576,6,265947445
monolith,,goldilocks,12,single,6,524288,6,204983267
monolith,,mersenne31,16,single,6,524288,6,213587514
monolith,,mersenne31,24,single,6,262144,6,217722549
polocolo,,bls12_381,3,single,6,1024,6,261030218
polocolo,,bls12_381,4,single,5,1024,6,290328739
polocolo,,bn254,3,single,6,1024,6,234419807
polocolo,,bn254,4,single,5,1024,6,261341729
tip4p,,goldilocks,12,single,5,262144,6,330523862
plain,sha256_compress,-,-,single,-,8388608,6,211107369
plain,keccak_f1600,-,-,single,-,524288,6,203270988
plain,blake2b_compress,-,-,single,-,2097152,6,240013579
plain,blake3_compress,-,-,single,-,4194304,6,269204500
gmimc,,bls12_381,3,single,228,16384,7,258834144
gmimc,,bls12_381,4,single,231,16384,7,263711848
gmimc,,bn254,3,single,228,16384,7,251022147
gmimc,,bn254,4,single,231,16384,7,253693740
gmimc,,goldilocks,8,single,68,524288,7,336018448
gmimc,,goldilocks,12,single,93,262144,7,236391892
gmimc,,mersenne31,16,single,158,262144,7,267916945
gmimc,,mersenne31,24,single,335,131072,7,327405975
gmimc,,koalabear,16,single,158,262144,7,305185698
gmimc,,koalabear,24,single,335,131072,7,329794358
gmimc,,babybear,16,single,158,131072,7,245667514
gmimc,,babybear,24,single,335,65536,7,258935864
